Freq.	V(n009)
1.14287833478946e+04	(-1.85430198528255e+02dB,1.73906352764382e+02°)
1.14551294144522e+04	(-1.85386808142789e+02dB,1.73877485757649e+02°)
1.14815362149657e+04	(-1.85343401623058e+02dB,1.73848582894708e+02°)
1.15080038894412e+04	(-1.85299978884310e+02dB,1.73819643999493e+02°)
1.15345325782078e+04	(-1.85256539845529e+02dB,1.73790668890418e+02°)
1.15611224219178e+04	(-1.85213084425945e+02dB,1.73761657387430e+02°)
1.15877735615481e+04	(-1.85169612534667e+02dB,1.73732609313961e+02°)
1.16144861384002e+04	(-1.85126124089923e+02dB,1.73703524482028e+02°)
1.16412602941017e+04	(-1.85082619001939e+02dB,1.73674402719140e+02°)
1.16680961706064e+04	(-1.85039097191756e+02dB,1.73645243837669e+02°)
1.16949939101955e+04	(-1.84995558560505e+02dB,1.73616047659105e+02°)
1.17219536554781e+04	(-1.84952003054215e+02dB,1.73586813982194e+02°)
1.17489755493921e+04	(-1.84908430541962e+02dB,1.73557542654800e+02°)
1.17760597352048e+04	(-1.84864840957876e+02dB,1.73528233479054e+02°)
1.18032063565141e+04	(-1.84821234211659e+02dB,1.73498886270808e+02°)
1.18304155572484e+04	(-1.84777610220560e+02dB,1.73469500833510e+02°)
1.18576874816683e+04	(-1.84733968891687e+02dB,1.73440077000684e+02°)
1.18850222743669e+04	(-1.84690310126447e+02dB,1.73410614586045e+02°)
1.19124200802705e+04	(-1.84646633857122e+02dB,1.73381113390417e+02°)
1.19398810446394e+04	(-1.84602939955121e+02dB,1.73351573247327e+02°)
1.19674053130691e+04	(-1.84559228373122e+02dB,1.73321993944548e+02°)
1.19949930314905e+04	(-1.84515498973017e+02dB,1.73292375329225e+02°)
1.20226443461708e+04	(-1.84471751712930e+02dB,1.73262717169530e+02°)
1.20503594037147e+04	(-1.84427986461631e+02dB,1.73233019318541e+02°)
1.20781383510645e+04	(-1.84384203148250e+02dB,1.73203281563650e+02°)
1.21059813355015e+04	(-1.84340401660992e+02dB,1.73173503725977e+02°)
1.21338885046464e+04	(-1.84296581923091e+02dB,1.73143685608776e+02°)
1.21618600064603e+04	(-1.84252743814239e+02dB,1.73113827043933e+02°)
1.21898959892453e+04	(-1.84208887273510e+02dB,1.73083927803058e+02°)
1.22179966016454e+04	(-1.84165012181859e+02dB,1.73053987731219e+02°)
1.22461619926471e+04	(-1.84121118454255e+02dB,1.73024006606818e+02°)
1.22743923115807e+04	(-1.84077205982373e+02dB,1.72993984262396e+02°)
1.23026877081204e+04	(-1.84033274673597e+02dB,1.72963920497013e+02°)
1.23310483322857e+04	(-1.83989324442165e+02dB,1.72933815109227e+02°)
1.23594743344417e+04	(-1.83945355173032e+02dB,1.72903667921751e+02°)
1.23879658653003e+04	(-1.83901366767146e+02dB,1.72873478732452e+02°)
1.24165230759207e+04	(-1.83857359135579e+02dB,1.72843247341806e+02°)
1.24451461177104e+04	(-1.83813332172699e+02dB,1.72812973565221e+02°)
1.24738351424260e+04	(-1.83769285773960e+02dB,1.72782657203958e+02°)
1.25025903021738e+04	(-1.83725219853793e+02dB,1.72752298050246e+02°)
1.25314117494107e+04	(-1.83681134286904e+02dB,1.72721895919551e+02°)
1.25602996369453e+04	(-1.83637028990790e+02dB,1.72691450615831e+02°)
1.25892541179382e+04	(-1.83592903857627e+02dB,1.72660961930591e+02°)
1.26182753459032e+04	(-1.83548758770289e+02dB,1.72630429683507e+02°)
1.26473634747080e+04	(-1.83504593639123e+02dB,1.72599853669338e+02°)
1.26765186585750e+04	(-1.83460408361485e+02dB,1.72569233673712e+02°)
1.27057410520819e+04	(-1.83416202817083e+02dB,1.72538569508830e+02°)
1.27350308101631e+04	(-1.83371976907806e+02dB,1.72507860986260e+02°)
1.27643880881099e+04	(-1.83327730536813e+02dB,1.72477107885550e+02°)
1.27938130415717e+04	(-1.83283463581574e+02dB,1.72446310011459e+02°)
1.28233058265567e+04	(-1.83239175944316e+02dB,1.72415467159519e+02°)
1.28528665994326e+04	(-1.83194867512937e+02dB,1.72384579140880e+02°)
1.28824955169278e+04	(-1.83150538177076e+02dB,1.72353645727409e+02°)
1.29121927361318e+04	(-1.83106187835250e+02dB,1.72322666737580e+02°)
1.29419584144963e+04	(-1.83061816363246e+02dB,1.72291641963933e+02°)
1.29717927098360e+04	(-1.83017423664105e+02dB,1.72260571190820e+02°)
1.30016957803293e+04	(-1.82973009619215e+02dB,1.72229454217838e+02°)
1.30316677845194e+04	(-1.82928574115517e+02dB,1.72198290840424e+02°)
1.30617088813148e+04	(-1.82884117040162e+02dB,1.72167080852719e+02°)
1.30918192299904e+04	(-1.82839638285870e+02dB,1.72135824045217e+02°)
1.31219989901884e+04	(-1.82795137732360e+02dB,1.72104520208812e+02°)
1.31522483219187e+04	(-1.82750615270676e+02dB,1.72073169141651e+02°)
1.31825673855604e+04	(-1.82706070784139e+02dB,1.72041770627267e+02°)
1.32129563418621e+04	(-1.82661504143905e+02dB,1.72010324457107e+02°)
1.32434153519430e+04	(-1.82616915253386e+02dB,1.71978830421997e+02°)
1.32739445772937e+04	(-1.82572303985105e+02dB,1.71947288299558e+02°)
1.33045441797772e+04	(-1.82527670211010e+02dB,1.71915697908683e+02°)
1.33352143216295e+04	(-1.82483013836394e+02dB,1.71884059000610e+02°)
1.33659551654607e+04	(-1.82438334725033e+02dB,1.71852371389384e+02°)
1.33967668742556e+04	(-1.82393632766720e+02dB,1.71820634837905e+02°)
1.34276496113749e+04	(-1.82348907827890e+02dB,1.71788849147286e+02°)
1.34586035405557e+04	(-1.82304159791682e+02dB,1.71757014110625e+02°)
1.34896288259128e+04	(-1.82259388539633e+02dB,1.71725129493183e+02°)
1.35207256319390e+04	(-1.82214593947926e+02dB,1.71693195086500e+02°)
1.35518941235066e+04	(-1.82169775891862e+02dB,1.71661210673282e+02°)
1.35831344658678e+04	(-1.82124934253543e+02dB,1.71629176032839e+02°)
1.36144468246557e+04	(-1.82080068890179e+02dB,1.71597090959895e+02°)
1.36458313658855e+04	(-1.82035179692555e+02dB,1.71564955218570e+02°)
1.36772882559547e+04	(-1.81990266536576e+02dB,1.71532768587642e+02°)
1.37088176616447e+04	(-1.81945329278905e+02dB,1.71500530861474e+02°)
1.37404197501213e+04	(-1.81900367805009e+02dB,1.71468241815252e+02°)
1.37720946889356e+04	(-1.81855381985531e+02dB,1.71435901214279e+02°)
1.38038426460250e+04	(-1.81810371682262e+02dB,1.71403508844743e+02°)
1.38356637897140e+04	(-1.81765336771642e+02dB,1.71371064490398e+02°)
1.38675582887150e+04	(-1.81720277115986e+02dB,1.71338567924304e+02°)
1.38995263121297e+04	(-1.81675192592070e+02dB,1.71306018906464e+02°)
1.39315680294492e+04	(-1.81630083070571e+02dB,1.71273417218170e+02°)
1.39636836105555e+04	(-1.81584948402156e+02dB,1.71240762647602e+02°)
1.39958732257223e+04	(-1.81539788465692e+02dB,1.71208054953077e+02°)
1.40281370456157e+04	(-1.81494603122630e+02dB,1.71175293904058e+02°)
1.40604752412952e+04	(-1.81449392240355e+02dB,1.71142479278779e+02°)
1.40928879842148e+04	(-1.81404155675884e+02dB,1.71109610849081e+02°)
1.41253754462236e+04	(-1.81358893294302e+02dB,1.71076688380976e+02°)
1.41579377995669e+04	(-1.81313604957670e+02dB,1.71043711642753e+02°)
1.41905752168870e+04	(-1.81268290531829e+02dB,1.71010680403831e+02°)
1.42232878712242e+04	(-1.81222949870697e+02dB,1.70977594431173e+02°)
1.42560759360179e+04	(-1.81177582841210e+02dB,1.70944453488038e+02°)
1.42889395851070e+04	(-1.81132189292436e+02dB,1.70911257353531e+02°)
1.43218789927314e+04	(-1.81086769083839e+02dB,1.70878005779184e+02°)
1.43548943335326e+04	(-1.81041322083680e+02dB,1.70844698525446e+02°)
1.43879857825544e+04	(-1.80995848132121e+02dB,1.70811335365083e+02°)
1.44211535152447e+04	(-1.80950347097674e+02dB,1.70777916061490e+02°)
1.44543977074552e+04	(-1.80904818825294e+02dB,1.70744440379591e+02°)
1.44877185354436e+04	(-1.80859263176793e+02dB,1.70710908047214e+02°)
1.45211161758734e+04	(-1.80813679990637e+02dB,1.70677318867753e+02°)
1.45545908058156e+04	(-1.80768069134260e+02dB,1.70643672577216e+02°)
1.45881426027494e+04	(-1.80722430452955e+02dB,1.70609968932214e+02°)
1.46217717445631e+04	(-1.80676763789480e+02dB,1.70576207713622e+02°)
1.46554784095550e+04	(-1.80631068998770e+02dB,1.70542388641455e+02°)
1.46892627764346e+04	(-1.80585345940556e+02dB,1.70508511500988e+02°)
1.47231250243231e+04	(-1.80539594441503e+02dB,1.70474576029952e+02°)
1.47570653327548e+04	(-1.80493814355280e+02dB,1.70440581990425e+02°)
1.47910838816779e+04	(-1.80448005532655e+02dB,1.70406529130190e+02°)
1.48251808514554e+04	(-1.80402167815666e+02dB,1.70372417193394e+02°)
1.48593564228659e+04	(-1.80356301046762e+02dB,1.70338245944744e+02°)
1.48936107771050e+04	(-1.80310405061974e+02dB,1.70304015133977e+02°)
1.49279440957858e+04	(-1.80264479713129e+02dB,1.70269724494963e+02°)
1.49623565609401e+04	(-1.80218524832985e+02dB,1.70235373792086e+02°)
1.49968483550195e+04	(-1.80172540268022e+02dB,1.70200962763831e+02°)
1.50314196608960e+04	(-1.80126525853365e+02dB,1.70166491151994e+02°)
1.50660706618632e+04	(-1.80080481425234e+02dB,1.70131958714186e+02°)
1.51008015416372e+04	(-1.80034406827580e+02dB,1.70097365171282e+02°)
1.51356124843578e+04	(-1.79988301883364e+02dB,1.70062710302459e+02°)
1.51705036745891e+04	(-1.79942166436278e+02dB,1.70027993817189e+02°)
1.52054752973207e+04	(-1.79896000316928e+02dB,1.69993215472003e+02°)
1.52405275379686e+04	(-1.79849803356859e+02dB,1.69958375003634e+02°)
1.52756605823764e+04	(-1.79803575389219e+02dB,1.69923472154210e+02°)
1.53108746168160e+04	(-1.79757316253996e+02dB,1.69888506646825e+02°)
1.53461698279886e+04	(-1.79711025761427e+02dB,1.69853478229330e+02°)
1.53815464030260e+04	(-1.79664703753859e+02dB,1.69818386642618e+02°)
1.54170045294913e+04	(-1.79618350050973e+02dB,1.69783231620261e+02°)
1.54525443953798e+04	(-1.79571964489472e+02dB,1.69748012885999e+02°)
1.54881661891205e+04	(-1.79525546879218e+02dB,1.69712730184709e+02°)
1.55238700995765e+04	(-1.79479097064936e+02dB,1.69677383224906e+02°)
1.55596563160464e+04	(-1.79432614852656e+02dB,1.69641971752077e+02°)
1.55955250282651e+04	(-1.79386100064135e+02dB,1.69606495508310e+02°)
1.56314764264051e+04	(-1.79339552530230e+02dB,1.69570954195632e+02°)
1.56675107010771e+04	(-1.79292972064625e+02dB,1.69535347571244e+02°)
1.57036280433311e+04	(-1.79246358489821e+02dB,1.69499675330444e+02°)
1.57398286446578e+04	(-1.79199711625630e+02dB,1.69463937210293e+02°)
1.57761126969890e+04	(-1.79153031267287e+02dB,1.69428132952234e+02°)
1.58124803926994e+04	(-1.79106317258171e+02dB,1.69392262242754e+02°)
1.58489319246067e+04	(-1.79059569401152e+02dB,1.69356324825944e+02°)
1.58854674859733e+04	(-1.79012787500888e+02dB,1.69320320423250e+02°)
1.59220872705072e+04	(-1.78965971381217e+02dB,1.69284248732878e+02°)
1.59587914723628e+04	(-1.78919120838977e+02dB,1.69248109510626e+02°)
1.59955802861422e+04	(-1.78872235702442e+02dB,1.69211902431879e+02°)
1.60324539068959e+04	(-1.78825315764853e+02dB,1.69175627227271e+02°)
1.60694125301242e+04	(-1.78778360834202e+02dB,1.69139283614922e+02°)
1.61064563517782e+04	(-1.78731370722968e+02dB,1.69102871299870e+02°)
1.61435855682603e+04	(-1.78684345235525e+02dB,1.69066390001895e+02°)
1.61808003764261e+04	(-1.78637284169260e+02dB,1.69029839424502e+02°)
1.62181009735847e+04	(-1.78590187322284e+02dB,1.68993219279369e+02°)
1.62554875575003e+04	(-1.78543054503133e+02dB,1.68956529276889e+02°)
1.62929603263926e+04	(-1.78495885513834e+02dB,1.68919769110351e+02°)
1.63305194789387e+04	(-1.78448680146335e+02dB,1.68882938491604e+02°)
1.63681652142735e+04	(-1.78401438193631e+02dB,1.68846037126668e+02°)
1.64058977319908e+04	(-1.78354159465769e+02dB,1.68809064708853e+02°)
1.64437172321447e+04	(-1.78306843739615e+02dB,1.68772020966121e+02°)
1.64816239152504e+04	(-1.78259490820585e+02dB,1.68734905552622e+02°)
1.65196179822855e+04	(-1.78212100492744e+02dB,1.68697718209827e+02°)
1.65576996346906e+04	(-1.78164672546451e+02dB,1.68660458607034e+02°)
1.65958690743709e+04	(-1.78117206772418e+02dB,1.68623126457897e+02°)
1.66341265036970e+04	(-1.78069702965199e+02dB,1.68585721424917e+02°)
1.66724721255059e+04	(-1.78022160901495e+02dB,1.68548243222201e+02°)
1.67109061431024e+04	(-1.77974580366736e+02dB,1.68510691552075e+02°)
1.67494287602596e+04	(-1.77926961148243e+02dB,1.68473066084402e+02°)
1.67880401812209e+04	(-1.77879303030597e+02dB,1.68435366504620e+02°)
1.68267406106999e+04	(-1.77831605786975e+02dB,1.68397592516101e+02°)
1.68655302538826e+04	(-1.77783869196075e+02dB,1.68359743787933e+02°)
1.69044093164279e+04	(-1.77736093038334e+02dB,1.68321820026080e+02°)
1.69433780044685e+04	(-1.77688277096038e+02dB,1.68283820874105e+02°)
1.69824365246126e+04	(-1.77640421130764e+02dB,1.68245746049610e+02°)
1.70215850839447e+04	(-1.77592524924498e+02dB,1.68207595209481e+02°)
1.70608238900264e+04	(-1.77544588246599e+02dB,1.68169368040407e+02°)
1.71001531508980e+04	(-1.77496610870583e+02dB,1.68131064214626e+02°)
1.71395730750794e+04	(-1.77448592562795e+02dB,1.68092683397074e+02°)
1.71790838715710e+04	(-1.77400533083794e+02dB,1.68054225280620e+02°)
1.72186857498552e+04	(-1.77352432204025e+02dB,1.68015689521752e+02°)
1.72583789198971e+04	(-1.77304289696589e+02dB,1.67977075785159e+02°)
1.72981635921461e+04	(-1.77256105314561e+02dB,1.67938383747760e+02°)
1.73380399775365e+04	(-1.77207878819032e+02dB,1.67899613063174e+02°)
1.73780082874888e+04	(-1.77159609974910e+02dB,1.67860763408239e+02°)
1.74180687339112e+04	(-1.77111298537832e+02dB,1.67821834422851e+02°)
1.74582215292001e+04	(-1.77062944257461e+02dB,1.67782825797585e+02°)
1.74984668862416e+04	(-1.77014546889028e+02dB,1.67743737190486e+02°)
1.75388050184126e+04	(-1.76966106198987e+02dB,1.67704568229525e+02°)
1.75792361395819e+04	(-1.76917621918059e+02dB,1.67665318594848e+02°)
1.76197604641113e+04	(-1.76869093818213e+02dB,1.67625987909203e+02°)
1.76603782068566e+04	(-1.76820521629004e+02dB,1.67586575872539e+02°)
1.77010895831692e+04	(-1.76771905103657e+02dB,1.67547082087138e+02°)
1.77418948088966e+04	(-1.76723243989125e+02dB,1.67507506227512e+02°)
1.77827941003842e+04	(-1.76674538020867e+02dB,1.67467847950358e+02°)
1.78237876744758e+04	(-1.76625786948549e+02dB,1.67428106850241e+02°)
1.78648757485154e+04	(-1.76576990503810e+02dB,1.67388282613437e+02°)
1.79060585403479e+04	(-1.76528148430485e+02dB,1.67348374873102e+02°)
1.79473362683202e+04	(-1.76479260467018e+02dB,1.67308383236978e+02°)
1.79887091512828e+04	(-1.76430326331707e+02dB,1.67268307380043e+02°)
1.80301774085906e+04	(-1.76381345771415e+02dB,1.67228146929443e+02°)
1.80717412601041e+04	(-1.76332318508312e+02dB,1.67187901506584e+02°)
1.81134009261909e+04	(-1.76283244277163e+02dB,1.67147570741424e+02°)
1.81551566277262e+04	(-1.76234122801936e+02dB,1.67107154265548e+02°)
1.81970085860947e+04	(-1.76184953806148e+02dB,1.67066651698429e+02°)
1.82389570231912e+04	(-1.76135737013776e+02dB,1.67026062672084e+02°)
1.82810021614222e+04	(-1.76086472143932e+02dB,1.66985386811155e+02°)
1.83231442237069e+04	(-1.76037158920975e+02dB,1.66944623731110e+02°)
1.83653834334782e+04	(-1.75987797050588e+02dB,1.66903773055720e+02°)
1.84077200146843e+04	(-1.75938386267983e+02dB,1.66862834369092e+02°)
1.84501541917895e+04	(-1.75888926260328e+02dB,1.66821807323686e+02°)
1.84926861897755e+04	(-1.75839416763281e+02dB,1.66780691501066e+02°)
1.85353162341428e+04	(-1.75789857467453e+02dB,1.66739486537288e+02°)
1.85780445509117e+04	(-1.75740248088580e+02dB,1.66698192023828e+02°)
1.86208713666234e+04	(-1.75690588331024e+02dB,1.66656807569491e+02°)
1.86637969083414e+04	(-1.75640877895969e+02dB,1.66615332749522e+02°)
1.87068214036527e+04	(-1.75591116494852e+02dB,1.66573767207854e+02°)
1.87499450806688e+04	(-1.75541303804221e+02dB,1.66532110509611e+02°)
1.87931681680273e+04	(-1.75491439543659e+02dB,1.66490362262599e+02°)
1.88364908948926e+04	(-1.75441523389328e+02dB,1.66448522067504e+02°)
1.88799134909575e+04	(-1.75391555048460e+02dB,1.66406589487521e+02°)
1.89234361864443e+04	(-1.75341534206363e+02dB,1.66364564129438e+02°)
1.89670592121060e+04	(-1.75291460549553e+02dB,1.66322445562608e+02°)
1.90107827992276e+04	(-1.75241333761544e+02dB,1.66280233384348e+02°)
1.90546071796270e+04	(-1.75191153528709e+02dB,1.66237927184914e+02°)
1.90985325856569e+04	(-1.75140919539616e+02dB,1.66195526523844e+02°)
1.91425592502054e+04	(-1.75090631455277e+02dB,1.66153030969204e+02°)
1.91866874066974e+04	(-1.75040288977227e+02dB,1.66110440103377e+02°)
1.92309172890961e+04	(-1.74989891759246e+02dB,1.66067753493871e+02°)
1.92752491319038e+04	(-1.74939439478090e+02dB,1.66024970716703e+02°)
1.93196831701637e+04	(-1.74888931810070e+02dB,1.65982091325727e+02°)
1.93642196394605e+04	(-1.74838368425667e+02dB,1.65939114874391e+02°)
1.94088587759222e+04	(-1.74787748975274e+02dB,1.65896040930263e+02°)
1.94536008162211e+04	(-1.74737073142845e+02dB,1.65852869045177e+02°)
1.94984459975749e+04	(-1.74686340561048e+02dB,1.65809598793734e+02°)
1.95433945577484e+04	(-1.74635550910096e+02dB,1.65766229696528e+02°)
1.95884467350543e+04	(-1.74584703837684e+02dB,1.65722761312272e+02°)
1.96336027683548e+04	(-1.74533799001946e+02dB,1.65679193174921e+02°)
1.96788628970628e+04	(-1.74482836036355e+02dB,1.65635524858004e+02°)
1.97242273611429e+04	(-1.74431814610998e+02dB,1.65591755865848e+02°)
1.97696964011129e+04	(-1.74380734359229e+02dB,1.65547885738501e+02°)
1.98152702580453e+04	(-1.74329594925006e+02dB,1.65503914011784e+02°)
1.98609491735680e+04	(-1.74278395953010e+02dB,1.65459840231287e+02°)
1.99067333898662e+04	(-1.74227137072337e+02dB,1.65415663887804e+02°)
1.99526231496831e+04	(-1.74175817922281e+02dB,1.65371384543892e+02°)
1.99986186963217e+04	(-1.74124438136929e+02dB,1.65327001693357e+02°)
2.00447202736459e+04	(-1.74072997341744e+02dB,1.65282514866837e+02°)
2.00909281260815e+04	(-1.74021495169020e+02dB,1.65237923556729e+02°)
2.01372424986181e+04	(-1.73969931232738e+02dB,1.65193227276423e+02°)
2.01836636368098e+04	(-1.73918305168402e+02dB,1.65148425554395e+02°)
2.02301917867769e+04	(-1.73866616588307e+02dB,1.65103517893217e+02°)
2.02768271952070e+04	(-1.73814865090137e+02dB,1.65058503768067e+02°)
2.03235701093564e+04	(-1.73763050321178e+02dB,1.65013382669772e+02°)
2.03704207770513e+04	(-1.73711171868540e+02dB,1.64968154119521e+02°)
2.04173794466894e+04	(-1.73659229340532e+02dB,1.64922817601910e+02°)
2.04644463672409e+04	(-1.73607222339441e+02dB,1.64877372602163e+02°)
2.05116217882498e+04	(-1.73555150475854e+02dB,1.64831818573395e+02°)
2.05589059598355e+04	(-1.73503013340132e+02dB,1.64786155017687e+02°)
2.06062991326941e+04	(-1.73450810528874e+02dB,1.64740381424931e+02°)
2.06538015580994e+04	(-1.73398541632478e+02dB,1.64694497235791e+02°)
2.07014134879045e+04	(-1.73346206248159e+02dB,1.64648501922289e+02°)
2.07491351745431e+04	(-1.73293803949916e+02dB,1.64602394967002e+02°)
2.07969668710310e+04	(-1.73241334326072e+02dB,1.64556175816313e+02°)
2.08449088309669e+04	(-1.73188796955296e+02dB,1.64509843919779e+02°)
2.08929613085344e+04	(-1.73136191411826e+02dB,1.64463398750095e+02°)
2.09411245585029e+04	(-1.73083517274764e+02dB,1.64416839713596e+02°)
2.09893988362292e+04	(-1.73030774105928e+02dB,1.64370166297506e+02°)
2.10377843976587e+04	(-1.72977961469981e+02dB,1.64323377934382e+02°)
2.10862814993268e+04	(-1.72925078940985e+02dB,1.64276474028036e+02°)
2.11348903983604e+04	(-1.72872126074786e+02dB,1.64229454041826e+02°)
2.11836113524789e+04	(-1.72819102412396e+02dB,1.64182317390743e+02°)
2.12324446199961e+04	(-1.72766007532738e+02dB,1.64135063484165e+02°)
2.12813904598210e+04	(-1.72712840967285e+02dB,1.64087691755132e+02°)
2.13304491314596e+04	(-1.72659602268260e+02dB,1.64040201615780e+02°)
2.13796208950162e+04	(-1.72606290972456e+02dB,1.63992592487783e+02°)
2.14289060111944e+04	(-1.72552906627584e+02dB,1.63944863727553e+02°)
2.14783047412992e+04	(-1.72499448757832e+02dB,1.63897014800297e+02°)
2.15278173472375e+04	(-1.72445916902547e+02dB,1.63849045063906e+02°)
2.15774440915205e+04	(-1.72392310591930e+02dB,1.63800953901713e+02°)
2.16271852372640e+04	(-1.72338629341164e+02dB,1.63752740719898e+02°)
2.16770410481907e+04	(-1.72284872668579e+02dB,1.63704404893546e+02°)
2.17270117886312e+04	(-1.72231040108373e+02dB,1.63655945788127e+02°)
2.17770977235253e+04	(-1.72177131157089e+02dB,1.63607362795162e+02°)
2.18272991184237e+04	(-1.72123145326972e+02dB,1.63558655264982e+02°)
2.18776162394892e+04	(-1.72069082128999e+02dB,1.63509822558028e+02°)
2.19280493534982e+04	(-1.72014941054206e+02dB,1.63460864041735e+02°)
2.19785987278419e+04	(-1.71960721614361e+02dB,1.63411779056306e+02°)
2.20292646305282e+04	(-1.71906423283915e+02dB,1.63362566957901e+02°)
2.20800473301826e+04	(-1.71852045574350e+02dB,1.63313227064821e+02°)
2.21309470960500e+04	(-1.71797587946968e+02dB,1.63263758738510e+02°)
2.21819641979958e+04	(-1.71743049897795e+02dB,1.63214161301929e+02°)
2.22330989065076e+04	(-1.71688430894343e+02dB,1.63164434080334e+02°)
2.22843514926966e+04	(-1.71633730421362e+02dB,1.63114576370205e+02°)
2.23357222282989e+04	(-1.71578947930264e+02dB,1.63064587527896e+02°)
2.23872113856769e+04	(-1.71524082905705e+02dB,1.63014466809366e+02°)
2.24388192378212e+04	(-1.71469134792018e+02dB,1.62964213541704e+02°)
2.24905460583513e+04	(-1.71414103051584e+02dB,1.62913826994081e+02°)
2.25423921215178e+04	(-1.71358987121182e+02dB,1.62863306523332e+02°)
2.25943577022032e+04	(-1.71303786462522e+02dB,1.62812651361770e+02°)
2.26464430759240e+04	(-1.71248500507757e+02dB,1.62761860776459e+02°)
2.26986485188317e+04	(-1.71193128704121e+02dB,1.62710934058887e+02°)
2.27509743077141e+04	(-1.71137670474604e+02dB,1.62659870482949e+02°)
2.28034207199976e+04	(-1.71082125246951e+02dB,1.62608669283985e+02°)
2.28559880337477e+04	(-1.71026492449573e+02dB,1.62557329746343e+02°)
2.29086765276711e+04	(-1.70970771502977e+02dB,1.62505851068269e+02°)
2.29614864811170e+04	(-1.70914961811156e+02dB,1.62454232521434e+02°)
2.30144181740784e+04	(-1.70859062777368e+02dB,1.62402473346226e+02°)
2.30674718871940e+04	(-1.70803073821519e+02dB,1.62350572751869e+02°)
2.31206479017492e+04	(-1.70746994344572e+02dB,1.62298529925324e+02°)
2.31739464996781e+04	(-1.70690823721406e+02dB,1.62246344143131e+02°)
2.32273679635643e+04	(-1.70634561350484e+02dB,1.62194014578899e+02°)
2.32809125766433e+04	(-1.70578206612761e+02dB,1.62141540413049e+02°)
2.33345806228033e+04	(-1.70521758892357e+02dB,1.62088920846891e+02°)
2.33883723865868e+04	(-1.70465217549508e+02dB,1.62036155083576e+02°)
2.34422881531924e+04	(-1.70408581972207e+02dB,1.61983242266864e+02°)
2.34963282084763e+04	(-1.70351851499333e+02dB,1.61930181592732e+02°)
2.35504928389533e+04	(-1.70295025496839e+02dB,1.61876972207914e+02°)
2.36047823317989e+04	(-1.70238103323481e+02dB,1.61823613260979e+02°)
2.36591969748507e+04	(-1.70181084312823e+02dB,1.61770103889858e+02°)
2.37137370566097e+04	(-1.70123967808136e+02dB,1.61716443267853e+02°)
2.37684028662419e+04	(-1.70066753148333e+02dB,1.61662630470412e+02°)
2.38231946935800e+04	(-1.70009439655252e+02dB,1.61608664662574e+02°)
2.38781128291248e+04	(-1.69952026658496e+02dB,1.61554544912711e+02°)
2.39331575640469e+04	(-1.69894513474774e+02dB,1.61500270373721e+02°)
2.39883291901879e+04	(-1.69836899405059e+02dB,1.61445840101853e+02°)
2.40436280000623e+04	(-1.69779183760611e+02dB,1.61391253208621e+02°)
2.40990542868589e+04	(-1.69721365846296e+02dB,1.61336508761027e+02°)
2.41546083444424e+04	(-1.69663444946067e+02dB,1.61281605819996e+02°)
2.42102904673547e+04	(-1.69605420348915e+02dB,1.61226543441347e+02°)
2.42661009508171e+04	(-1.69547291341260e+02dB,1.61171320704876e+02°)
2.43220400907311e+04	(-1.69489057179661e+02dB,1.61115936632861e+02°)
2.43781081836804e+04	(-1.69430717145992e+02dB,1.61060390256056e+02°)
2.44343055269326e+04	(-1.69372270496251e+02dB,1.61004680586607e+02°)
2.44906324184403e+04	(-1.69313716491464e+02dB,1.60948806637349e+02°)
2.45470891568432e+04	(-1.69255054364852e+02dB,1.60892767454518e+02°)
2.46036760414691e+04	(-1.69196283374946e+02dB,1.60836561983255e+02°)
2.46603933723362e+04	(-1.69137402753977e+02dB,1.60780189191782e+02°)
2.47172414501541e+04	(-1.69078411714317e+02dB,1.60723648116769e+02°)
2.47742205763256e+04	(-1.69019309476234e+02dB,1.60666937664062e+02°)
2.48313310529485e+04	(-1.68960095273822e+02dB,1.60610056798724e+02°)
2.48885731828166e+04	(-1.68900768291153e+02dB,1.60553004482630e+02°)
2.49459472694223e+04	(-1.68841327749132e+02dB,1.60495779612126e+02°)
2.50034536169570e+04	(-1.68781772813857e+02dB,1.60438381147880e+02°)
2.50610925303138e+04	(-1.68722102685589e+02dB,1.60380807944088e+02°)
2.51188643150885e+04	(-1.68662316544044e+02dB,1.60323058926261e+02°)
2.51767692775812e+04	(-1.68602413550948e+02dB,1.60265132982488e+02°)
2.52348077247984e+04	(-1.68542392866564e+02dB,1.60207028961587e+02°)
2.52929799644541e+04	(-1.68482253657585e+02dB,1.60148745761217e+02°)
2.53512863049717e+04	(-1.68421995046348e+02dB,1.60090282204996e+02°)
2.54097270554856e+04	(-1.68361616197053e+02dB,1.60031637137284e+02°)
2.54683025258430e+04	(-1.68301116229165e+02dB,1.59972809352723e+02°)
2.55270130266050e+04	(-1.68240494253617e+02dB,1.59913797715853e+02°)
2.55858588690490e+04	(-1.68179749397179e+02dB,1.59854600969067e+02°)
2.56448403651697e+04	(-1.68118880766357e+02dB,1.59795217938316e+02°)
2.57039578276811e+04	(-1.68057887451211e+02dB,1.59735647380141e+02°)
2.57632115700182e+04	(-1.67996768547444e+02dB,1.59675888059735e+02°)
2.58226019063384e+04	(-1.67935523126612e+02dB,1.59615938708929e+02°)
2.58821291515233e+04	(-1.67874150266575e+02dB,1.59555798068522e+02°)
2.59417936211805e+04	(-1.67812649034602e+02dB,1.59495464856175e+02°)
2.60015956316451e+04	(-1.67751018467634e+02dB,1.59434937745085e+02°)
